bom_style,is_mapped,efab_api_id,efab_description
BK 8384/L,False,,
FLF109/TECH,False,,
CT22104/2U,False,,
CT2698/2,False,,
SK3024T/MVSV,False,,
BK 8518/0,False,,
1629/0,False,,
CMJ3164/7,False,,
860000/3/70PUC,False,,
C1B3306/2,False,,
CT22116/1CL,False,,
3000070224/1,False,,
3000070264/0,False,,
C1B4114A/1,False,,
CF6021-NA/0,False,,
C912-00/0,False,,
CF5134/0,False,,
CF5090/0,False,,
FLF455/C,False,,
CEE4071B/1OB,False,,
CK309T14L/P,False,,
C1B3472/1L,False,,
CT2191/TT2,False,,
CT2490/2B,False,,
CT2932/1,False,,
2027-2.9/MVS,False,,
C0336F/B,False,,
CEE3401/1,False,,
BK 8163/01,False,,
BK 8324/0,False,,
CF5389/0,False,,
FF 10009/0002A,False,,
C1B3912-42/1L,False,,
CMR4773A/1,False,,
CT22116/1AK,False,,
FF25002/0002,False,,
C7T3447/TT1,False,,
CEE4739A/1,False,,
CT1511/8D,False,,
BK 6618/OW,False,,
CT2657/1,False,,
AM0033/L,False,,
CEE4092A/1,False,,
C03102F/A72TE,False,,
15584/01C,False,,
5050/NATU,False,,
CT2920/2A,False,,
C1B3259/1,False,,
CMR3638/3,False,,
CT2556/1D,False,,
MK3018PCTD/0,False,,
BK 8187/13661,False,,
C2B3047/1,False,,
CEE4032/1,False,,
CEE3044/1,False,,
CF5446/0,False,,
CT3969/0,False,,
CT2332/01,False,,
CF1073/0,False,,
DFF3793R/N1,False,,
FF 10008/0009A,False,,
CF5468/0,False,,
C1B4050/1,False,,
CT2819/1PA,False,,
205FLX2006/M,False,,
CF5144/0,False,,
BK 8350/0,False,,
CT2632/2,False,,
CT22155/2S,False,,
CF1003G/0,False,,
CT2516/2,False,,
CEE3572/1,False,,
BK 8336/2,False,,
BK 8165/01,False,,
BK 7383/72900,False,,
C1B4428A/1,False,,
CF5123/0,False,,
GG6019-RED/0,False,,
CT2604/1,False,,
3000070267/1,False,,
C4T4131/TT1V,False,,
C1B3226/2,False,,
16668/01A,False,,
C1B4544A/1,False,,
C2B3324/1,False,,
C0383F/1,False,,
DC3980/1,False,,
CF5035/LN15,False,,
840000/0,False,,
BK 8128/0,False,,
BK 8463/J,False,,
CT22150/1BA,False,,
CT1195/1N,False,,
TTNA2/0,False,,
16768/01AE,False,,
SK5620K/B,False,,
BK 8556/0,False,,
3000070173/1,False,,
860000/3/CS1,False,,
BK 8110/73000,False,,
C2B3221/2,False,,
C1B4027/1,False,,
N884/162B,False,,
CT2321/1N,False,,
CT2889/3,False,,
CMR3639/2,False,,
16372/01A,False,,
C4T4292A/1,False,,
BK 8300/0,False,,
AMER220010/1,False,,
3000131194/0,False,,
FF78/009,False,,
C1B3313/1,False,,
CF5491/NAT48,False,,
CT2866/2T,False,,
C1B4605A/1,False,,
6268/0,False,,
CT1649/2CP,False,,
CT2381/0,False,,
SF01006/4599K,False,,
CT3110/1,False,,
CT2767/1,False,,
CT2620/1,False,,
CT22111/1CL,False,,
JL5074/U,False,,
CT2399/1,False,,
910001/STR,False,,
SK5217F/BV,False,,
GR3096/0,False,,
C1B3881/1,False,,
ML7051/A,False,,
CT22156/1NN,False,,
CT2291/3,False,,
DFF505R/0,False,,
CEE4638A/1,False,,
BK 8368/0,False,,
BK 8515/0,False,,
DC4028/0,False,,
BK 4938/DSRB,False,,
CF5017/0,False,,
CEE4515D/1,False,,
C1B4162A/1,False,,
CF5047/0,False,,
CT2649/1,False,,
17068/01A,False,,
CEE4550A/1,False,,
15549/01A,False,,
C1B4774A/1,False,,
CF5052/0,False,,
CT2783/1,False,,
BK 8523/0,False,,
C03102F/BEB36,False,,
BK 8343/0,False,,
C1B4760A/3,False,,
CT2302/1,False,,
MK1010/B,False,,
5000/50CU,False,,
C1B4770A/1,False,,
C4T3570/EFP1,False,,
BK 8429/0,False,,
180000/1,False,,
C1B4202A/1,False,,
BK 8110/S,False,,
BK 8160/01,False,,
BK 8269/0,False,,
C1B4125A/1T,False,,
CT4183/T,False,,
C5T4481A/1L,False,,
DC3982/0,False,,
CEE4501A/2,False,,
2140477/L,False,,
C2B4182A/1,False,,
BK 8103/0,False,,
FF 20000/0005,False,,
CF5449/0,False,,
CF1083/0,False,,
C1B4434-42/1,False,,
C1B4513A/1,False,,
DFF3793/N,False,,
C1B4488A/1,False,,
BK 8415/3LC2,False,,
FF 25002/0007,False,,
C1B3167/2,False,,
5035/48,False,,
CT2310/1,False,,
CF5008/0,False,,
CT2581/1,False,,
C1B4038/1DM,False,,
CMJ3163/10,False,,
AM0008/1,False,,
CT4646/0,False,,
CF5481/0,False,,
CF1034/1,False,,
CT2972/1AB,False,,
CT1838/1PP,False,,
CT1769/1,False,,
4000323344/0,False,,
DC4031/F,False,,
BK 8311/0,False,,
C1B4139A/1D,False,,
C1B3306/14,False,,
FLF633/MI582,False,,
CEE4795A/1,False,,
CMR3862/1,False,,
CT2293-2/1,False,,
CF5018/1,False,,
CF5124/0,False,,
CT2438/1,False,,
CF5320/20TF,False,,
C1B4026/2,False,,
C1B4752A/1,False,,
1874/B,False,,
CT2606/3,False,,
BK 8545/0,False,,
BK 6342/AB,False,,
C1B3682/2,False,,
C1B3941/1E,False,,
CEE4611B/1,False,,
CT2339/1,False,,
CEE3347/2,False,,
AMER220001/2S,False,,
FF 10008/0008A,False,,
CT3085/1C,False,,
CT3087/1,False,,
BK 8156/02,False,,
CT2563/2,False,,
J203HBR/1,False,,
CEE3050/1IN,False,,
BK 6378/0,False,,
CT3023/1,False,,
C2B3590/1,False,,
DC4043/0,False,,
CF2014/0,False,,
CT22103/1L,False,,
C5T4366A/1,False,,
AM0003/7,False,,
BK 8549/1,False,,
CT1259/1S,False,,
CF5207/0,False,,
DC3950/0,False,,
C0332F/FX2,False,,
CT3148/1,False,,
C1B4038/1TD,False,,
CEE4436A/1,False,,
AM0003/8,False,,
5050/48U,False,,
SF01029/8292,False,,
H39397-TH/0,False,,
C1B4323A/1,False,,
JL5074/CC,False,,
CT2357/TT1U,False,,
CT2619/1,False,,
CT2941/CTT1,False,,
CT2618/TT3,False,,
C1B4355A/1,False,,
CF5339/0,False,,
CF1033/0,False,,
C1B4167A/1E,False,,
CF5335/NAT1,False,,
CF5489/A,False,,
13294/01A,False,,
CEE3498A/1U,False,,
BK 7454OW/0,False,,
C1B4122A/3,False,,
C1B3555/1,False,,
C2B4305A/1,False,,
C8B4087A/1FS,False,,
CT3005/1,False,,
CF5428B/0,False,,
CF5137/0,False,,
C1B3331/1,False,,
107714/3001B,False,,
BK 8563/0,False,,
C1B3306/8,False,,
CT22155/2N,False,,
C1B3912/1V,False,,
CT2379/0,False,,
BK 4938/DLRB,False,,
CF5263/L,False,,
KBDU602C/0,False,,
4000306817/12,False,,
CT22112/2,False,,
CT2902/1,False,,
C1B4656A/1,False,,
C1B4313A/2RECS,False,,
EXP2336/E,False,,
CT2656/TT1,False,,
AMER220011/1L,False,,
C1B4168A/1L,False,,
CT2934/1C,False,,
CF5519/0,False,,
CEE3511/1,False,,
CT2313/01,False,,
CEE3434/1,False,,
CT2441/1,False,,
BK 6377/0,False,,
DC4018/0,False,,
BK 6673/0,False,,
C2B3470/1A,False,,
911601/TC144,False,,
CF5303/0,False,,
CT2113/2KY3A,False,,
CF1096/0,False,,
CT2492/1,False,,
4000306818/0,False,,
CT2832/1,False,,
BK 8249/0,False,,
CEE3152/1,False,,
CF5037/0,False,,
1418/0,False,,
CT2536/1,False,,
FF 20000/G,False,,
CEE3552/1,False,,
C1B4307A/1,False,,
CMJ3159/6,False,,
CT2990/5,False,,
5050/48O,False,,
C1B4026/1,False,,
107839/3326B,False,,
CEE4046/1T,False,,
AM0021/0,False,,
CT2394/0,False,,
3000070296/1,False,,
3000137253/0,False,,
CT2885/1A,False,,
CT2614/2D,False,,
GG6019-RY/0,False,,
C1B3945/1,False,,
BK 8505/TONG,False,,
CT2556/1L,False,,
15584/01D,False,,
C1B4148A/1,False,,
CT1727/5,False,,
DFF446J/S,False,,
C1B3939/1,False,,
C1B4571A/1B,False,,
BK 4631/K,False,,
CMR3373/4,False,,
C1B4387A/1,False,,
BK 8243/0,False,,
CT2549/2,False,,
CT3018/2,False,,
BK 8415/3LC,False,,
CT1433/1TK,False,,
CF5515/0,False,,
C1B3299/1T,False,,
SK4020T/MVSV,False,,
CT2494/4,False,,
DC3958/0,False,,
C1B3965/2,False,,
C5T4522A/1D,False,,
BK 8229/0,False,,
DC4027/1,False,,
CF5042/1K,False,,
CF5458/0,False,,
C1B4373A/2,False,,
CEE4794A/1,False,,
CF5325/0,False,,
6191/3630,False,,
BK 8372/1,False,,
CF1046/0,False,,
C1B3912/1D,False,,
FF25002/0008A,False,,
N890/0,False,,
CEE4275A/1,False,,
CF6018/1,False,,
C5T4522A/1FP,False,,
C1B3640/6,False,,
CT2289/1,False,,
CEE4497A/1,False,,
2377192/5VF,False,,
BK 8534/0,False,,
C1B4190A/1,False,,
CF5017/3,False,,
14259/01A,False,,
6500I/0,False,,
CF5382/0,False,,
4000169788/0,False,,
CT2606/2,False,,
C1B4343A/1,False,,
CF5488/0,False,,
DC3983/BK,False,,
CEE4683A/1,False,,
CT2304/1,False,,
CT2983/1A,False,,
C1B2982/1,False,,
17404/01A,False,,
CT2521/1,False,,
BK 8427/0,False,,
C1B3973/1,False,,
CT2604/4,False,,
C1B4468A/1,False,,
C1B3680/1A,False,,
CEE4181A/0,False,,
FF 25001/0002,False,,
CEE3610/1,False,,
C1B3216/1,False,,
C5T4352A/TT1,False,,
C1B3242/3,False,,
CEE4206A/2,False,,
CT2508/1,False,,
C1B4038/1B,False,,
CT2222/1L,False,,
C2B3302/2,False,,
AM0018/0,False,,
3000070269/0,False,,
CMJ3164/6,False,,
CT3040/3,False,,
CT2920/3,False,,
CT22107/1,False,,
FL2646/UU,False,,
CF5208/0,False,,
C1B3871/1,False,,
BK 8271B/1,False,,
BK 8270/0,False,,
C4T4131/TT1N,False,,
C1B4125A/1B,False,,
CF5400C/0,False,,
CEE4076/1,False,,
CT2238/1T,False,,
C1B3560/1,False,,
CEE4397A/4,False,,
C1B3998/1,False,,
DC3966/0,False,,
DK-2832/02,False,,
CT3139/TT1,False,,
CF5321/DEC4,False,,
CF5032/0,False,,
CT22150/1WNC,False,,
CEE2838/1IN,False,,
CT2350/2,False,,
C1B4350A/1L,False,,
FF78/005,False,,
BK 8394/3,False,,
CT2656/TT2,False,,
C1B4714A/1,False,,
CT22102/1S,False,,
CT3102/2,False,,
CF5321/OCT2,False,,
72762/B,False,,
SF00985/7984,False,,
AM0058/0,False,,
BK 8312/0,False,,
CT2580/1,False,,
BK 8200/0,False,,
D5896/0,False,,
CEE2729/1TU,False,,
C1B4056/1,False,,
CT22110/2,False,,
CF5390/BLK,False,,
C1B4125A/1IN,False,,
CF1089/0,False,,
CF5204/0,False,,
CT22107/1P,False,,
BK 7385/67122,False,,
C0316F/30R,False,,
CT1478/3N,False,,
C1B3533/4,False,,
AM0057/0,False,,
C4T3488/FEC1,False,,
CT22116/1D,False,,
FF 25000/0001,False,,
FF 20000/G1,False,,
CT22104/1NN,False,,
AM0041/0,False,,
C1B3501/1,False,,
BK 8470/0,False,,
CEE4422A/1,False,,
CT2434/0,False,,
CT2913/1,False,,
C1B2946/6,False,,
TN-671-01/0,False,,
C1B3512/1U,False,,
CT2577/1A,False,,
CT0246/0,False,,
CEE4586A/1O,False,,
CT0825/1OPU,False,,
CT2995/2,False,,
CT22150/1AK,False,,
CT2904/2,False,,
CF5059/0,False,,
RB38/2,False,,
CT2887/3,False,,
BK 8526/0,False,,
CEE4128A/1,False,,
CT2991/3,False,,
C1B3810/1,False,,
CF6017/3,False,,
CEE4512A/1,False,,
C4T4132/TT1,False,,
CEE4536A/1,False,,
13089/01A,False,,
CEE2746/1UU,False,,
C1B4615A/1,False,,
C1B4467A/1,False,,
C1B4125A/1C,False,,
CSP3305/1,False,,
CT3085/1D,False,,
CEE3495/1,False,,
C1B3306/7,False,,
CT2477/0,False,,
CF5375/0,False,,
BK 8489/0,False,,
C1B4260A/1,False,,
CEE4008/1M,False,,
CT2275/TT1A,False,,
CT2661/1A,False,,
CMR3639/1,False,,
GR3092/0,False,,
FF 10008/0010A,False,,
BK 8464/B,False,,
BK 8187/30410,False,,
CF5115-HVY/1,False,,
4000306818/M,False,,
C1B3197/2,False,,
CT1433/2K,False,,
BK 8387/0,False,,
CTF3138/2,False,,
13865/01L,False,,
CT4417/1,False,,
CT2969/2,False,,
CEE3408/1,False,,
1629/I,False,,
BK 8374/0,False,,
BK 8438/0,False,,
CT2323/1N,False,,
AM0056/0,False,,
CMR3638/4,False,,
CF1051/0,False,,
C1B3378/1,False,,
C1B3165/1A,False,,
C0336F/BC,False,,
72762/PH,False,,
C1B3230/2,False,,
C1B3524/1,False,,
FF 10008/0010B,False,,
CEE4363A/1,False,,
CEE4586A/1,False,,
CT2601/1,False,,
C1B4069/1,False,,
CF5241/0,False,,
CT2387/0,False,,
CMR3780/1,False,,
BK 8559/0,False,,
CF5063/0,False,,
C1B3971/1,False,,
BK 8319/0,False,,
CT1430/1C,False,,
C1B4014/1,False,,
2140390/BC,False,,
CT2674/1,False,,
CEE3050/1CG,False,,
CF5510/0,False,,
BK 8449/0,False,,
CT2659/2,False,,
CT2995/3,False,,
CEE3270/2,False,,
C1B3737/1,False,,
C1B3916/1,False,,
DC1267BV/C,False,,
DC3945/01,False,,
C5T3335/TT1,False,,
BK 8371/0,False,,
CF5327/0,False,,
CT2479/2,False,,
CT2546/1,False,,
GG6027-HV/0,False,,
CT1112/2P,False,,
BK 4238/0,False,,
5050/NAT,False,,
CT2828/1,False,,
CEE3716/1,False,,
CT4651/0,False,,
CFJ4453A/1,False,,
BK 8446/0,False,,
CT2155/1D,False,,
CT2375/1,False,,
CT2609/CBD,False,,
DC3983/T499,False,,
CT2896/1,False,,
C1B4571A/1D,False,,
FLF465/1LG,False,,
C1B4033/1N,False,,
BK 7385/73011,False,,
CT2890/2A,False,,
CT2562/1,False,,
CT2428/2,False,,
C1B3450/1,False,,
FF 10008/0007,False,,
C4T3900/EFP1,False,,
CT2547/1,False,,
C1B3795/1,False,,
CEE2839/18S,False,,
C718/0,False,,
C2B3221/1,False,,
BK 3785R/0,False,,
CT2253/0,False,,
C1B4025/1,False,,
CT2785/1,False,,
DC3714/1,False,,
CT1683/1,False,,
BK 8262/0,False,,
C1B4173A/1,False,,
CT2345/2,False,,
C1B4691A/1,False,,
DC4020/0,False,,
C1B4025/2,False,,
C1B3306/17,False,,
CT22121/1AB,False,,
H41741/0,False,,
BK 8463/0,False,,
C1B4014/1A,False,,
C0319F/2646T,False,,
C1B4686A/1,False,,
BK 8459/0,False,,
C1B3850/1,False,,
BK 3066/0,False,,
CF6019-NA/0,False,,
CT1703/TT3S,False,,
C1B3473/1,False,,
3000070185/H,False,,
CT2222/1C,False,,
CT22156/1NC,False,,
CF5329/0,False,,
CF5250/0,False,,
BK 8543/0,False,,
CMR4344/3B,False,,
C1B4146A/2,False,,
BK 8460/B,False,,
C1B3678/1A,False,,
CT4791A/1,False,,
BK 8419/1,False,,
CT22150/1WU,False,,
CT1397/6MMP,False,,
CT2238/1AK,False,,
CF5430/0,False,,
CF5007/0,False,,
CEE4217A/1,False,,
CF5461/2,False,,
CEE4088A/1FS,False,,
CF5195/1K,False,,
CT2831/0,False,,
CEE3490/1,False,,
3000070144/0,False,,
C1B4373A/1,False,,
C0313F/BT,False,,
C1B4106A/1,False,,
C4T3460/FEC1,False,,
CT2516/3,False,,
CT2807/1,False,,
C1B3836/1,False,,
CF5437/0,False,,
TTNA1/0,False,,
C1B4277/1,False,,
CEE4563A/1,False,,
BK 8370/0,False,,
C1B4655A/2,False,,
RB20/3,False,,
C1B4109A/1,False,,
CEE3502/1D,False,,
CT2708/1,False,,
C4T3569/FEC1,False,,
CF5106/0,False,,
RIOSTR-230/1,False,,
C1B3897/2,False,,
BK 8239/0,False,,
C0331F/1B,False,,
2140372/BC,False,,
C1B3338/4,False,,
BK 8564/0,False,,
BK 8303/1,False,,
C1B3468/1,False,,
C1B3730/1,False,,
CEE4274A/1,False,,
4000322932/0,False,,
CF1098/0,False,,
2027-2.5/MVS1,False,,
CT2632/3,False,,
CMR4344/3P,False,,
CT3111/5,False,,
CEE3355/1,False,,
CT2611/3,False,,
C1B3680/1O,False,,
CT1906/3,False,,
CF5083/0,False,,
C1B4313A/1RECD,False,,
CT2397/1,False,,
19001/01D,False,,
C1B3306/4,False,,
CT2891/1,False,,
C2B3272/1,False,,
2040074/0,False,,
CEE3425/1,False,,
CEE3464/1,False,,
CF1067/0,False,,
CT22116/1A,False,,
CEE4590A/1,False,,
SF01007/4115,False,,
BK 8265/0,False,,
C1B3306/10,False,,
CT2440/1,False,,
CF1074/0,False,,
BK 7215/6020X,False,,
CMR3777/1,False,,
BK 8210/0,False,,
1631/L,False,,
CT22108/1B,False,,
CEE3421/1,False,,
CF5209/0,False,,
DC3973/0,False,,
CEE3733/1,False,,
CEE2838/1U,False,,
C1B3529/1,False,,
CF5286/0,False,,
CEE3192/1A,False,,
CT2402/1,False,,
MK3018PCTD/30,False,,
3000070217/1,False,,
DC4015/0,False,,
CF5293/0,False,,
BK 8498/0,False,,
C1B3604/2,False,,
DC3714/1CS,False,,
BK 8120/4090,False,,
SK5217F/VB,False,,
BK 8475-56/MNH,False,,
CMR4620A/1,False,,
C5T3317/KP,False,,
3000070179/1,False,,
BK 8458/0,False,,
CF5352/0,False,,
BK 8218/71232,False,,
CF5438/0,False,,
C1B4338A/2,False,,
FF 10008/0004,False,,
BK 7486/34180,False,,
S146203/0,False,,
FF 10006/0003B,False,,
CT2811/1M,False,,
C1B3987C/2L,False,,
C1B3195/1A,False,,
C2B3483/1A,False,,
CT2909/1,False,,
BK 8335/1,False,,
BK 8409/0,False,,
CT2445/1,False,,
CT2988/6,False,,
CMJ3161/2,False,,
BK 8064/1,False,,
BK 8430/0,False,,
C1B3983/1,False,,
C1B3633/1,False,,
CT2713/1,False,,
C1B3212/1,False,,
JL2701/55H,False,,
C1B3912-42/1U,False,,
BK 8279/08300,False,,
C1B3817/1,False,,
CEE3422/2,False,,
CT2273/TT1L,False,,
CT1587/1SV,False,,
C1B3240/2,False,,
CEE3635/1,False,,
SP00137-V/5837,False,,
D09023/1,False,,
CF5218/0,False,,
BK 8328/2,False,,
C1B3912/1PU,False,,
C1B4312A/2RECA,False,,
CT2800/1,False,,
CF5187/0,False,,
BK 8305/0,False,,
BK 8477/MM,False,,
C1B3225-42/1TP,False,,
C4T3759/FER1,False,,
FF 10009/0004A,False,,
TN-647-01/K,False,,
CF1037/0,False,,
BK 8266/0,False,,
C7T3563/EFP1,False,,
CF5491/0,False,,
C1B3961/1,False,,
BK 4148F/0,False,,
BK 8476/M,False,,
CT1483/1,False,,
CF5283/0,False,,
CT2592/1,False,,
CEE4314A/1,False,,
CF5088/ECO1,False,,
CT2983/1,False,,
BK 8520/0,False,,
12130/01W,False,,
CF5431/0,False,,
CF5478/0,False,,
C1B3905/1,False,,
BARCELONA-290/1,False,,
CF5028/0,False,,
C1B4205A/1,False,,
GG6019-BK/BKV,False,,
C1B4016/1,False,,
CEE4394A/1,False,,
BK 8536/0,False,,
CT2576/1A,False,,
CF5450/0,False,,
CT3020/TT1,False,,
CF1064/0,False,,
BK 4938/DLRA,False,,
BK 8433/0,False,,
CT1397/6D,False,,
BK 8466/0,False,,
C4T3577-42/EFP1R,False,,
C1B3629/3,False,,
CT2537/1,False,,
C1B4440-42/1L,False,,
C1B3322/1,False,,
CF1079/0,False,,
C1B3834/1,False,,
CT2113/2KY3D,False,,
CT2222/1B,False,,
C1B4094C/2REP,False,,
FLF201/30PDM,False,,
C1B3874/1,False,,
BK 8494/0,False,,
72762/PHL,False,,
TN-1577-01/0,False,,
AM0011/0,False,,
C1B4011/1,False,,
CEE3267/3T,False,,
C1B3198/1B,False,,
CF5376/0,False,,
CT2782/1,False,,
CEE4682A/1,False,,
CT2608/2,False,,
12130/01Y,False,,
CF5094/0,False,,
3BB760/0,False,,
C1B4306A/1,False,,
CT2266/TT1NN,False,,
C1B3634/1,False,,
CEE4722A/1,False,,
MK3018T/R26V,False,,
CT22102/1L,False,,
CF5221/0,False,,
CT1397/6N,False,,
CMJ3159/2,False,,
CF5048/0,False,,
CF5462/0,False,,
C2B3237/3,False,,
C1B3208/1,False,,
C1B3235/1,False,,
C591-12/0,False,,
CF5110/0,False,,
BK 8491/0,False,,
CF5516/0,False,,
707999/0,False,,
CF5480/1,False,,
C1B4544-42/1,False,,
BK 8315/0,False,,
CT2556/1K,False,,
CT2917/TT1D,False,,
CT3104/1,False,,
CEE3610/1A,False,,
CT2614/2L,False,,
CF5500/TUB,False,,
AM0024/0,False,,
CEE3365/1,False,,
CF5432/0,False,,
107716/3800A,False,,
BK 8120/4800,False,,
C1B4166A/1L,False,,
751SM0780/1,False,,
701SM0824/0,False,,
AM0003/6,False,,
C2B3173/3,False,,
AM0037/T1,False,,
C1B4139A/1H,False,,
18721/01A,False,,
BK 8332/1,False,,
DC4046/C,False,,
C0384F/0,False,,
BK 8323/0,False,,
C1B3225/1A,False,,
C1B4747A/1,False,,
AM0017/T,False,,
C2B3407/2,False,,
CT2889/2,False,,
CT2694/2,False,,
CEE3153/1,False,,
BK 8341/0,False,,
BK 8193/0,False,,
CT2780/1DE,False,,
GLACIER-270/1,False,,
AM0037/T,False,,
BK 7257/AR,False,,
CT2989/4,False,,
CMR4344/1L,False,,
BK 8345/0,False,,
BK 8385/0,False,,
CT2596/2,False,,
DC3775/M7,False,,
H42015/0,False,,
CSP3287/1,False,,
C1B4039/1O,False,,
CEE3228/1,False,,
3000070205/1,False,,
BK 8287/2,False,,
CT2336/1,False,,
CT22121/1M,False,,
16998/01B,False,,
C1B4200A/2,False,,
C2T3196/TT1,False,,
CT2548/3,False,,
CT2238/1CU,False,,
BK 8416/0,False,,
CF5380/1,False,,
CK309T-16/0,False,,
C1B3242/1,False,,
BK 8448/C,False,,
C1B3198/1P,False,,
CF5042/1L,False,,
BK 8450/0,False,,
C1B3515/1,False,,
CEE4750A/1,False,,
DC4032/0,False,,
C1B3306/13,False,,
CEE4078/1U,False,,
2140370/BX,False,,
CF5097/0,False,,
FJORD-280/1,False,,
CF5213/U,False,,
CT2522/1,False,,
BK 8332/0,False,,
16438/01A,False,,
C1B4068/1,False,,
CF5340/0,False,,
FF 10008/0003,False,,
CT2372/1,False,,
CMR4640A/1,False,,
C0407F/4,False,,
CT0481/1A,False,,
CT2661/1C,False,,
IC IS48/0,False,,
FF 10006/0001,False,,
CT2403/2,False,,
BK 8120/34180,False,,
DC4048/0,False,,
BK 8220/70830,False,,
CF5266-HVY/0,False,,
C1B4028/1,False,,
CMJ3164/11,False,,
C1B3939/2,False,,
CT4377/0,False,,
CT3014/1,False,,
C0313F/BBC1,False,,
4000308948/0,False,,
FF 25002/0006,False,,
K1027-54/BK,False,,
CT2738/TT1,False,,
CT3003/4,False,,
FLF401-10/0,False,,
DC4035/0,False,,
CT3017/1A,False,,
CT2535/1S,False,,
C1B3553/1,False,,
C2B3222/2,False,,
CT3083/1,False,,
C1B4036/1,False,,
C1B3316/2,False,,
CF5217/0,False,,
CT2843/3,False,,
FLF490/0,False,,
CT2916/2A,False,,
C1B3785/1,False,,
CF1071/0,False,,
CT2991/1,False,,
3000123179/0,False,,
5050/14547,False,,
CT2290/1,False,,
CT2465/0,False,,
FLF600/MIB,False,,
CEE4515C/1,False,,
CT2503/2,False,,
C1B3800/1,False,,
FF78/004,False,,
C1B3230/1,False,,
CEE4466A/1,False,,
CT2860/1,False,,
C1B4125A/1BL,False,,
D7166/0,False,,
CT3085/1K,False,,
6358/0,False,,
DC4026/0,False,,
AM0002/0,False,,
C1B3548/1,False,,
C1B3731/1,False,,
CF5225/0,False,,
BK 8169/D11,False,,
BK 6739/OW,False,,
C2B3243/4,False,,
C1B3286/1,False,,
AMER220001/2NK,False,,
CT3005/2,False,,
CF5281/0,False,,
C1B3225/1TP,False,,
707904/0,False,,
C1B3369/1,False,,
15544/01A,False,,
3000070250/0,False,,
BK 8481/M,False,,
CT2374/1,False,,
BK 8299/0,False,,
CT1377/1MC,False,,
CT3120/1,False,,
C1B4609A/1,False,,
CF2012/0,False,,
CF5224/0,False,,
5475/H350C,False,,
BK 8475/B,False,,
FF 25001/0001,False,,
CT2545/1,False,,
BK 8318/0,False,,
C1B4429A/1,False,,
CT22115/1,False,,
BK 8167/0,False,,
MK3018PCTD/30F,False,,
CT2338/1,False,,
BK 8426/0,False,,
R41985/0,False,,
C685-04/0,False,,
FL2646 2624/01,False,,
1217/0,False,,
C2B3463/1,False,,
C1B4033/1DM,False,,
CEE3414/1,False,,
1SM0824-60/0,False,,
5205/P,False,,
CT2987/2,False,,
CT2400/2,False,,
C1B3402/1U,False,,
CEE3956/1,False,,
CT22150/1DU,False,,
C1B3215/1,False,,
CT1703/TT5S,False,,
CT2040/TT1S,False,,
CEE2748/1UU,False,,
C4T3790/TT1,False,,
C1B4584A/1,False,,
DC4045/0,False,,
CEE3919/1,False,,
C1B4015/1,False,,
CT2715/1,False,,
CF5500/SLT,False,,
CMJ3164/10,False,,
CT1703/TT3V,False,,
DC3703/CS,False,,
5050-4/PSUDO,False,,
FF 10008/0005C,False,,
BK 8103/1,False,,
CF5251/0,False,,
CF5265/0,False,,
CMJ3164/4,False,,
BK 8120/0,False,,
CF8040/GLD,False,,
AM0040/U,False,,
DC3777/75,False,,
ATG-66BLK/CA,False,,
BK 8199/4610,False,,
BK 6341/F2BB,False,,
CT2913/2L,False,,
CT2398/2D,False,,
CT2977/1T,False,,
2377192/5V,False,,
C1B3226/2T,False,,
C2B4241A/1,False,,
CF5206/0,False,,
CT3000/1,False,,
BK 8238/12322,False,,
BK 8422/0,False,,
CT2435/1,False,,
C1B3211/1,False,,
C7T3290/TT1,False,,
CT2549/3,False,,
CT2984/TT2,False,,
CF5392/A,False,,
911601/TC96,False,,
CT2892/3,False,,
C1B3167/3,False,,
C1B4652A/1,False,,
CEE4674A/1,False,,
AMER220011/1N,False,,
CF5242/0,False,,
C0435F/0,False,,
CF5378/0,False,,
CF5298/0,False,,
CT2999/4,False,,
C1B3865/2,False,,
FF 20001/0006,False,,
CE3041/2,False,,
CF5168/0,False,,
GLACIERSTR-380/1,False,,
C7T3290/TT2,False,,
CEE4762A/1,False,,
CF5411/0,False,,
MK3818Q/R26V,False,,
C897/15,False,,
CT3048/1,False,,
C1B3234/1,False,,
17405/01A,False,,
BK 8382/0,False,,
CT2739/1,False,,
CT2792/1A,False,,
C1B3406/1,False,,
CT22121/1AK,False,,
CF5493/NAT,False,,
CT2831/2A,False,,
C1B3227/2,False,,
C2B3723/1T,False,,
C1B4798A/1,False,,
CT2004/2,False,,
BK 8501/0,False,,
CT2491/2,False,,
C5T4351A/1,False,,
C1B4589A/1,False,,
C1B3987C/1B,False,,
CT2309/1A,False,,
CT2843/1,False,,
CT3024/5,False,,
G5628/0,False,,
CT2741/TT1AL,False,,
FF 20000/0004,False,,
CF1026/1,False,,
BK 7486/4661,False,,
RB24/1,False,,
CT2490/2C,False,,
3000070245/1,False,,
BK 8477/M,False,,
CEE3202/1A,False,,
8 PATTERN KNIT DOWN/BLANK,False,,
AM0003/10,False,,
C1B4711A/1,False,,
C1B4656A/2,False,,
CEE3933/2,False,,
C1B4350A/1M,False,,
CF5409/0,False,,
CT3111/6,False,,
BK 7180/0,False,,
C1B3269/1,False,,
AMER220001/2CS,False,,
BARCELONASTR-340/1,False,,
13089/01C,False,,
BK 6366-12/0,False,,
C0033F/36,False,,
C1B3614/1U,False,,
C8B3779/1,False,,
C1B3225/1PP,False,,
