Style #,Order #,Customer,Roll #,Vendor Roll #,Rack,Qty (yds),Qty (lbs),Good Ea.,Bad Ea.,Received
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359691,9791-A,UNCUT DONT SHIP,60.0,13.6,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359692,9791-B,UNCUT DONT SHIP,60.0,13.5,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359693,9793-A,UNCUT DONT SHIP,60.0,13.6,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359694,9793-B,UNCUT DONT SHIP,60.0,13.5,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359695,9795-A,UNCUT DONT SHIP,60.0,12.6,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359696,9795-B,UNCUT DONT SHIP,60.0,12.5,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359697,9797-A,UNCUT DONT SHIP,60.0,13.7,,,2024-06-03 17:16:49
CF5394-0/RW,D63596,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359698,9797-B,UNCUT DONT SHIP,60.0,13.7,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359701,5705-A,UNCUT DONT SHIP,60.2,15.3,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359702,5705-B,UNCUT DONT SHIP,60.2,15.3,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359703,5707-A,UNCUT DONT SHIP,60.3,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359704,5707-B,UNCUT DONT SHIP,60.3,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359705,5709-A,UNCUT DONT SHIP,60.2,14.9,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359706,5709-B,UNCUT DONT SHIP,60.2,14.8,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359707,5711-A,UNCUT DONT SHIP,60.5,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359708,5711-B,UNCUT DONT SHIP,60.5,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359709,5713-A,UNCUT DONT SHIP,60.0,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359710,5713-B,UNCUT DONT SHIP,60.0,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359711,5715-A,UNCUT DONT SHIP,60.0,14.5,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359712,5715-B,UNCUT DONT SHIP,60.0,14.5,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359713,5717-A,UNCUT DONT SHIP,60.0,15.0,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359714,5717-B,UNCUT DONT SHIP,60.0,14.9,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359715,5719-A,UNCUT DONT SHIP,60.6,15.2,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359716,5719-B,UNCUT DONT SHIP,60.6,15.1,,,2024-06-03 17:16:49
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359717,5721-A,UNCUT DONT SHIP,60.3,14.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359718,5721-B,UNCUT DONT SHIP,60.3,14.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359719,5723-A,UNCUT DONT SHIP,60.5,13.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359720,5723-B,UNCUT DONT SHIP,60.5,13.8,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359721,5725-A,UNCUT DONT SHIP,63.8,15.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359722,5725-B,UNCUT DONT SHIP,63.8,15.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359723,5727-A,UNCUT DONT SHIP,60.3,15.2,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359724,5727-B,UNCUT DONT SHIP,60.3,15.2,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359725,5729-A,UNCUT DONT SHIP,60.0,14.7,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359726,5729-B,UNCUT DONT SHIP,60.0,14.7,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359727,5731-A,UNCUT DONT SHIP,60.4,14.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359728,5731-B,UNCUT DONT SHIP,60.4,14.8,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359729,5733-A,UNCUT DONT SHIP,60.2,15.3,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359730,5733-B,UNCUT DONT SHIP,60.2,15.2,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359731,5735-A,UNCUT DONT SHIP,60.5,15.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359732,5735-B,UNCUT DONT SHIP,60.5,14.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359733,5737-A,UNCUT DONT SHIP,60.2,14.1,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359734,5737-B,UNCUT DONT SHIP,60.2,14.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359735,5739-A,UNCUT DONT SHIP,60.4,14.1,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359736,5739-B,UNCUT DONT SHIP,60.4,14.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359737,5741-A,UNCUT DONT SHIP,60.6,14.5,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359738,5741-B,UNCUT DONT SHIP,60.6,14.5,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359739,5743-A,UNCUT DONT SHIP,60.5,14.4,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359740,5743-B,UNCUT DONT SHIP,60.5,14.4,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359741,5745-A,UNCUT DONT SHIP,60.0,14.0,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359742,5745-B,UNCUT DONT SHIP,60.0,13.9,,,2024-06-03 17:16:50
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359743,5747-A,UNCUT DONT SHIP,60.3,14.5,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359744,5747-B,UNCUT DONT SHIP,60.3,14.5,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359745,5749-A,UNCUT DONT SHIP,60.5,13.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359746,5749-B,UNCUT DONT SHIP,60.5,13.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359747,5751-A,UNCUT DONT SHIP,60.4,14.3,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359748,5751-B,UNCUT DONT SHIP,60.4,14.2,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359749,5753-A,UNCUT DONT SHIP,60.5,15.0,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359750,5753-B,UNCUT DONT SHIP,60.5,14.9,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359751,5755-A,UNCUT DONT SHIP,60.2,15.3,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359752,5755-B,UNCUT DONT SHIP,60.2,15.2,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359753,5757-A,UNCUT DONT SHIP,60.6,15.0,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359754,5757-B,UNCUT DONT SHIP,60.6,15.0,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359755,5759-A,UNCUT DONT SHIP,60.3,14.8,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359756,5759-B,UNCUT DONT SHIP,60.3,14.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359757,5761-A,UNCUT DONT SHIP,60.6,15.0,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359758,5761-B,UNCUT DONT SHIP,60.6,14.9,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359759,5763-A,UNCUT DONT SHIP,60.4,14.6,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359760,5763-B,UNCUT DONT SHIP,60.4,14.6,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359761,5765-A,UNCUT DONT SHIP,60.2,14.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359762,5765-B,UNCUT DONT SHIP,60.2,14.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359763,5767-A,UNCUT DONT SHIP,60.4,14.9,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359764,5767-B,UNCUT DONT SHIP,60.4,14.9,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359765,5769-A,UNCUT DONT SHIP,60.6,15.6,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359766,5769-B,UNCUT DONT SHIP,60.6,15.5,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359767,5771-A,UNCUT DONT SHIP,60.6,14.8,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359768,5771-B,UNCUT DONT SHIP,60.6,14.7,,,2024-06-03 17:16:51
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359769,5773-A,UNCUT DONT SHIP,60.3,14.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359770,5773-B,UNCUT DONT SHIP,60.3,14.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359771,5775-A,UNCUT DONT SHIP,60.5,14.7,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359772,5775-B,UNCUT DONT SHIP,60.5,14.7,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359773,5777-A,UNCUT DONT SHIP,60.3,18.5,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359774,5777-B,UNCUT DONT SHIP,60.3,18.5,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359775,5779-A,UNCUT DONT SHIP,60.6,16.3,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359776,5779-B,UNCUT DONT SHIP,60.6,16.3,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359777,5781-A,UNCUT DONT SHIP,60.4,15.6,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359778,5781-B,UNCUT DONT SHIP,60.4,15.6,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359779,5783-A,UNCUT DONT SHIP,60.3,15.9,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359780,5783-B,UNCUT DONT SHIP,60.3,15.8,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359781,5785-A,UNCUT DONT SHIP,60.4,16.0,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359782,5785-B,UNCUT DONT SHIP,60.4,16.0,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359783,5787-A,UNCUT DONT SHIP,60.5,15.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359784,5787-B,UNCUT DONT SHIP,60.5,15.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359785,5789-A,UNCUT DONT SHIP,60.3,15.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359786,5789-B,UNCUT DONT SHIP,60.3,15.4,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359787,5791-A,UNCUT DONT SHIP,60.7,15.3,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359788,5791-B,UNCUT DONT SHIP,60.7,15.3,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359789,5793-A,UNCUT DONT SHIP,60.6,15.6,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359790,5793-B,UNCUT DONT SHIP,60.6,15.5,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359791,5795-A,UNCUT DONT SHIP,60.2,15.8,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359792,5795-B,UNCUT DONT SHIP,60.2,15.7,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359793,5797-A,UNCUT DONT SHIP,44.3,11.6,,,2024-06-03 17:16:52
CF5394-0/RW,D63597,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359794,5797-B,UNCUT DONT SHIP,44.3,11.5,,,2024-06-03 17:16:52
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359801,101-A,UNCUT DONT SHIP,60.3,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359802,101-B,UNCUT DONT SHIP,60.3,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359803,2001-A,UNCUT DONT SHIP,60.7,15.0,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359804,2001-B,UNCUT DONT SHIP,60.7,15.0,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359805,2003-A,UNCUT DONT SHIP,63.0,14.5,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359806,2003-B,UNCUT DONT SHIP,63.0,14.5,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359807,2005-A,UNCUT DONT SHIP,60.0,14.5,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359808,2005-B,UNCUT DONT SHIP,60.0,14.5,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359809,2007-A,UNCUT DONT SHIP,60.0,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359810,2007-B,UNCUT DONT SHIP,60.0,14.3,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359811,2009-A,UNCUT DONT SHIP,60.4,14.5,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359812,2009-B,UNCUT DONT SHIP,60.4,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359813,2011-A,UNCUT DONT SHIP,60.0,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359814,2011-B,UNCUT DONT SHIP,60.0,14.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359815,2013-A,UNCUT DONT SHIP,60.0,14.3,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359816,2013-B,UNCUT DONT SHIP,60.0,14.2,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359817,2015-A,UNCUT DONT SHIP,66.0,15.7,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359818,2015-B,UNCUT DONT SHIP,66.0,15.6,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359819,2017-A,UNCUT DONT SHIP,60.0,14.3,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359820,2017-B,UNCUT DONT SHIP,60.0,14.2,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359821,2019-A,UNCUT DONT SHIP,60.0,15.1,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359822,2019-B,UNCUT DONT SHIP,60.0,15.1,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359823,2021-A,UNCUT DONT SHIP,60.0,15.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359824,2021-B,UNCUT DONT SHIP,60.0,15.4,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359825,2023-A,UNCUT DONT SHIP,60.0,14.9,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359826,2023-B,UNCUT DONT SHIP,60.0,14.9,,,2024-06-03 17:16:53
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359827,2025-A,UNCUT DONT SHIP,60.0,15.2,,,2024-06-03 17:16:54
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359828,2025-B,UNCUT DONT SHIP,60.0,15.2,,,2024-06-03 17:16:54
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359829,2027-A,UNCUT DONT SHIP,60.0,15.4,,,2024-06-03 17:16:54
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359830,2027-B,UNCUT DONT SHIP,60.0,15.3,,,2024-06-03 17:16:54
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359855,2053-A,UNCUT DONT SHIP,60.0,16.0,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359856,2053-B,UNCUT DONT SHIP,60.0,16.0,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359857,2055-A,UNCUT DONT SHIP,60.0,15.4,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359858,2055-B,UNCUT DONT SHIP,60.0,15.4,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359859,2057-A,UNCUT DONT SHIP,60.0,16.2,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359860,2057-B,UNCUT DONT SHIP,60.0,16.1,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359861,2059-A,UNCUT DONT SHIP,60.0,16.0,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359862,2059-B,UNCUT DONT SHIP,60.0,15.9,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359863,2061-A,UNCUT DONT SHIP,60.0,16.2,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359864,2061-B,UNCUT DONT SHIP,60.0,16.1,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359865,2063-A,UNCUT DONT SHIP,60.0,16.4,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359866,2063-B,UNCUT DONT SHIP,60.0,16.4,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359867,2065-A,UNCUT DONT SHIP,60.0,16.6,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359868,2065-B,UNCUT DONT SHIP,60.0,16.6,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359869,2067-A,UNCUT DONT SHIP,60.0,16.3,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359870,2067-B,UNCUT DONT SHIP,60.0,16.3,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359871,2069-A,UNCUT DONT SHIP,60.0,15.9,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359872,2069-B,UNCUT DONT SHIP,60.0,15.8,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359873,2071-A,UNCUT DONT SHIP,60.0,16.0,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359874,2071-B,UNCUT DONT SHIP,60.0,15.9,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359875,2073-A,UNCUT DONT SHIP,60.0,15.7,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359876,2073-B,UNCUT DONT SHIP,60.0,15.6,,,2024-06-03 17:16:55
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359877,2075-A,UNCUT DONT SHIP,60.0,15.8,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359878,2075-B,UNCUT DONT SHIP,60.0,15.8,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359879,2077-A,UNCUT DONT SHIP,60.0,15.5,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359880,2077-B,UNCUT DONT SHIP,60.0,15.5,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359881,2079-A,UNCUT DONT SHIP,60.0,15.0,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359882,2079-B,UNCUT DONT SHIP,60.0,15.0,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359883,2081-A,UNCUT DONT SHIP,60.0,15.3,,,2024-06-03 17:16:56
CF5394-0/RW,D63598,"CFAB - CREATIVE FABRIC SERVICE, LLC",6359884,2081-B,UNCUT DONT SHIP,60.0,15.3,,,2024-06-03 17:16:56
