bom_style,mapped_to,match_type
CF5324/0,CF5324,base_code
CT2427/1,,unmapped
C1B4167A/1,C1B4167A,base_code
CT2984/TT1,CT2984,base_code
CT2913/2,CT2913,base_code
DC3373/T499P,,unmapped
CT2707/TT1,,unmapped
AMER220003/1PNP,,unmapped
CMR3639/6,CMR3639,base_code
BK 8250/0,,unmapped
IPP525/0,IPP525,base_code
C1B3817/1,C1B3817,base_code
CEE2729/1TU,CEE2729,base_code
BK 8531/B,,unmapped
BK 6427/BA,,unmapped
BK 8494/0,,unmapped
C1B4266A/2,C1B4266A,base_code
C1B3516/1,C1B3516,base_code
BK 8365/0,,unmapped
CEE4444/4,CEE4444,base_code
C5T4474/TT1B,C5T4474,base_code
2140477/B,2140477,base_code
CEE4141A/1,CEE4141A,base_code
2140390/BC2,2140390,base_code
CT1916/TT3S,CT1916,base_code
C1B3687/2,,unmapped
70798/A,,unmapped
CT2576/1M,CT2576,base_code
C1B3396/1,,unmapped
BK 8302/1,,unmapped
CEE3522/1,CEE3522,base_code
CT2161/0,,unmapped
BK 7385/76100,,unmapped
C1B4327A/1,C1B4327A,base_code
CT3123/2KD,CT3123,base_code
14258/01A,,unmapped
CMR3372/1,CMR3372,base_code
DC3983/T499,,unmapped
CT1195/1N,,unmapped
H40942/0,H40942,base_code
GLACIERSTR-380/1,,unmapped
CEE3258/1,CEE3258,base_code
CT2920/3,CT2920,base_code
C1B3945/1K,C1B3945,base_code
SK5620K/BV,,unmapped
C1B4374-42/1KD,C1B4374-42,base_code
C1B4460A/1,C1B4460A,base_code
BK 8481/M,,unmapped
CT3147/1,CT3147,base_code
C1B4339A/1,C1B4339A,base_code
CT2399/2,,unmapped
C1B3964/1,C1B3964,base_code
CT22150/WU,CT22150,base_code
CT22003-2/40,,unmapped
C1B4122A/3,C1B4122A,base_code
C1B3971/1,C1B3971,base_code
C1B3388/1,C1B3388,base_code
BK 8475/0,,unmapped
C0331F/0,,unmapped
C1B3939/2,C1B3939,base_code
CT2323/1N,,unmapped
601SM0654/2,601SM0654,base_code
IPP525/1,IPP525,base_code
CEE2838/1TK,CEE2838,base_code
CT2774/1,CT2774,base_code
CT22116/1DE,CT22116,base_code
FF78/010,,unmapped
CEE4178A/1,CEE4178A,base_code
CF1086/0,CF1086,base_code
4654 KD/0,,unmapped
FF25000/0002A,FF25000,base_code
AMER220001/1,AMER220001,base_code
CT1377/1KP,CT1377,base_code
C1B4033/1,C1B4033,base_code
16372/01A,,unmapped
BK 8477/B,,unmapped
C1B4782A/1,C1B4782A,base_code
BK 8269/0,BK8269,base_code
TN-395/SA,,unmapped
19492/0,,unmapped
JL2701/55H,,unmapped
CT3005/3,CT3005,base_code
SP100R/PINK,,unmapped
JL5074/AAB,,unmapped
CF5251/0,CF5251,base_code
FF 20000/0005,FF20000,base_code
C1B3640/1,C1B3640,base_code
BK 8152/1,,unmapped
CEE3582/1,CEE3582,base_code
CEE4669B/1,CEE4669B,base_code
SF00370/6621,,unmapped
C2B3244/2,C2B3244,base_code
BK 8531/0,,unmapped
CEE3152/1,CEE3152,base_code
C1B4211A/1,C1B4211A,base_code
CT1483/1,CT1483,base_code
CF1085/0,CF1085,base_code
DC3944/0,,unmapped
GM9900-000/1,,unmapped
AM0011/0,,unmapped
CT2646/1,CT2646,base_code
IC IP60/0,,unmapped
C1B4200A/1,C1B4200A,base_code
BK 7215/0,,unmapped
CT2337/1,,unmapped
CEE4180A/1,CEE4180A,base_code
C4T4292A/1,C4T4292A,base_code
DC3924/01,,unmapped
CT1433/2U,CT1433,base_code
C1B4038/1DM,C1B4038,base_code
CT2384/0,,unmapped
C1B4440-42/1A,C1B4440-42,base_code
C1B4500A/1,C1B4500A,base_code
CT2355/1,,unmapped
CEE4411A/1,CEE4411A,base_code
4000169788/20G,,unmapped
CT2625/1,,unmapped
CF5321/JAN9,CF5321,base_code
71246/PB,71246,base_code
CT4183/T,CT4183,base_code
5050-4/PSREP,,unmapped
CT2482/1,,unmapped
CF5183/0,CF5183,base_code
C1B4374-42/1,C1B4374-42,base_code
CT2934/1A,CT2934,base_code
DC3955/0,,unmapped
751SM0780/1,751SM0780,base_code
661SM0781/0,661SM0781,base_code
CMR3638/4,CMR3638,base_code
C2B3615/1,C2B3615,base_code
540000/0,,unmapped
BK 8420/0,,unmapped
CT2634/2,CT2634,base_code
CF5228/0,CF5228,base_code
CT4785/1,CT4785,base_code
SK5618Q/0,,unmapped
CSP3256/1,CSP3256,base_code
CT2424/1,,unmapped
CT2513/2,CT2513,base_code
CT4452/1,CT4452,base_code
MK1004/0,,unmapped
C1B4014/1PT,C1B4014,base_code
BK 8187/30411,BK8187,base_code
CT2542/1,,unmapped
71246/PC,71246,base_code
CK3013Q/0,,unmapped
17405/01A,,unmapped
CEE3273/1B,CEE3273,base_code
MK3820K/R26SV,,unmapped
CF5089/0,CF5089,base_code
CT2988/4,,unmapped
C1B3959/1,C1B3959,base_code
CF5058/0,CF5058,base_code
C1B3297/1,C1B3297,base_code
CT22103/1NB,CT22103,base_code
CT2632/2,,unmapped
CR2319/01,,unmapped
SF01008/4115O,,unmapped
CMR3835/1,CMR3835,base_code
P-SP-5944/0,,unmapped
BK 8533/0,,unmapped
CEE4293A/2,CEE4293A,base_code
C1B3212/1,C1B3212,base_code
C1B3987C/1,C1B3987C,base_code
BK 7486/34180,,unmapped
C1B3998/1,C1B3998,base_code
CF5373/20TF,CF5373,base_code
BK 8153/1,,unmapped
BK 8328/2,BK8328,base_code
C2B4111A/1,C2B4111A,base_code
CEE3956/1,CEE3956,base_code
CF5050/0,CF5050,base_code
O-J-122/0,,unmapped
C1B4015/1,C1B4015,base_code
CT2880/1,CT2880,base_code
C1B3306/3,C1B3306,base_code
DC4033/0,,unmapped
CT1591/TT1M,CT1591,base_code
CT3136/1,,unmapped
CEE4150A/1,CEE4150A,base_code
C1B4258A/1,C1B4258A,base_code
EXP2336/C,,unmapped
BK 8223/08300,,unmapped
CEE3837/1D,CEE3837,base_code
2140390/BX,2140390,base_code
C1B3402/1U,C1B3402,base_code
CEE4078/1B,CEE4078,base_code
CF5214/0,CF5214,base_code
2140390/I,2140390,base_code
CT2549/2,CT2549,base_code
CT1259/1P,CT1259,base_code
C1B4689A/1,C1B4689A,base_code
CF5403/0,CF5403,base_code
C7T4255A/1,C7T4255A,base_code
CT2616/1,CT2616,base_code
3000070186/0,,unmapped
CT1309/2U,CT1309,base_code
C1B4120A/1,C1B4120A,base_code
C5T3317/KP,C5T3317,base_code
C1B4230A/2REP,C1B4230A,base_code
C808-00/0,,unmapped
CT1397/6MM,,unmapped
CT22107/1NB,CT22107,base_code
2140373/0,2140373,base_code
CEE2747/18S,CEE2747,base_code
FLF455/PH,,unmapped
MK1011/0,,unmapped
C1B4264A/1,C1B4264A,base_code
C1B4357A/1,C1B4357A,base_code
CT2505/TT1,CT2505,base_code
AM0002/0,,unmapped
BK 8526/0,,unmapped
C1B4146A/2,C1B4146A,base_code
13865/01,,unmapped
CT2623/1B,,unmapped
CSP4479A/1M,CSP4479A,base_code
C1B4691A/1,C1B4691A,base_code
CT1727/5,CT1727,base_code
3000070166/0,,unmapped
CMJ3161/7,CMJ3161,base_code
AM0028/2L,,unmapped
BK 8205/A00,BK8205,base_code
CT22102/1LD,CT22102,base_code
CF5504/0,CF5504,base_code
C1B4125A/1C,C1B4125A,base_code
CT2879/1,CT2879,base_code
CMR3758/1,CMR3758,base_code
C1B3549/1,C1B3549,base_code
CEE3466/1,CEE3466,base_code
CT22006-2/1K,,unmapped
CT2655/1LL,CT2655,base_code
DC4016/0,,unmapped
C1B4040/1,C1B4040,base_code
CT1587/1KUI,,unmapped
CMR4067/1A,CMR4067,base_code
BK 8429/0,,unmapped
FLF602/PDC,,unmapped
C1B3941/1T,C1B3941,base_code
DC4015/0,,unmapped
CEE4129A/1,CEE4129A,base_code
C1B3812/1,C1B3812,base_code
BK 6159/B,,unmapped
CF5388/0,CF5388,base_code
CT2283/1,,unmapped
C1B4367A/1,C1B4367A,base_code
CT3261/1,CT3261,base_code
CF5351/0,CF5351,base_code
CT2394/0,,unmapped
3000243174/0,,unmapped
CT1838/1MD,,unmapped
CEE4178A/2,CEE4178A,base_code
CK309T14L/0,CK309T14L,base_code
C2B3237/3B,C2B3237,base_code
12635/01AJ,,unmapped
CEE4010/1,CEE4010,base_code
CT2719/1AP,CT2719,base_code
C5T4353A/TT1,C5T4353A,base_code
CT2426/1,,unmapped
C2B3243/4,C2B3243,base_code
C1B3198/1T,C1B3198,base_code
GLACIER-245/1,,unmapped
CT2530/1O,CT2530,base_code
AM0052/0,,unmapped
C1B3226/2DU,C1B3226,base_code
CEE3546/2,CEE3546,base_code
CF5116/0,CF5116,base_code
CEE2839/1U,CEE2839,base_code
CEE3631/1,CEE3631,base_code
CMR4659A/1,CMR4659A,base_code
C1B3700/1,C1B3700,base_code
FL2646-1.5/0,,unmapped
CT2987/3,,unmapped
C1B3474/1,C1B3474,base_code
BK 5323/BW,,unmapped
BK 8327/0,,unmapped
CT2783/1,CT2783,base_code
CT2871/1,CT2871,base_code
FLF633/MA582,,unmapped
CT2659/2,,unmapped
CT1838/1KC,,unmapped
C5T3293/2,C5T3293,base_code
FD0098/0,FD0098,base_code
CT2041/TT1S,,unmapped
CT2810/1,CT2810,base_code
FLF632/TECH,,unmapped
P1949JL/0,,unmapped
CT3011/1,CT3011,base_code
FF 25001/0001,FF25001,base_code
C1B3195/1D,C1B3195,base_code
CT2290/1,,unmapped
BK 3785/ALT,,unmapped
3000070253/1,,unmapped
CF5388/STR1,CF5388,base_code
CT22005/1N,,unmapped
CT2520/TT2,CT2520,base_code
C1B3855/1,C1B3855,base_code
C1B4166A/1L,C1B4166A,base_code
CF5006/0,CF5006,base_code
3000096820/0,,unmapped
CF5156/0,CF5156,base_code
CF5526/0,CF5526,base_code
CT22103/1NN,CT22103,base_code
CF5328/0,CF5328,base_code
CSP3254/1,CSP3254,base_code
CT2889/2,CT2889,base_code
CT2490/2B,CT2490,base_code
CEE4638A/1,CEE4638A,base_code
C1B3242/1,C1B3242,base_code
CT2925/1,CT2925,base_code
RB38/2,RB38,base_code
BK 8347/0,,unmapped
CT22151/1S,CT22151,base_code
C0239F/0,,unmapped
C1B4327A/1P,C1B4327A,base_code
CEE4604A/1,CEE4604A,base_code
CT22121/1,CT22121,base_code
BK 8360/0,,unmapped
CF6019/1,CF6019,base_code
C1B3209/2,C1B3209,base_code
C1B4637A/1,C1B4637A,base_code
C1B4039/1T,C1B4039,base_code
CF5195/1K,CF5195,base_code
CT2622/0,,unmapped
C1B4655A/2,C1B4655A,base_code
BK 5517/C,,unmapped
CEE4435A/3,CEE4435A,base_code
CT2989/4,,unmapped
C1B4038/1C,C1B4038,base_code
16769/01A,,unmapped
CEE3761A/1,CEE3761A,base_code
SF00844D/7318D,,unmapped
C1B4735A/1,C1B4735A,base_code
CEE3264/1,CEE3264,base_code
C1B4437A/1,C1B4437A,base_code
CEE3154/3,CEE3154,base_code
CEE4674A/1,CEE4674A,base_code
BK 8430/0,,unmapped
F39901/0,F39901,base_code
BK 8183/0,,unmapped
CF5026/LHS,CF5026,base_code
CT22121/1U,CT22121,base_code
16371/01A,,unmapped
CT2918/1A,CT2918,base_code
CT2995/3,,unmapped
CF5294/0,CF5294,base_code
CT2653/6,CT2653,base_code
CT2648/1,,unmapped
CF5518/0,,unmapped
TTNA3/0,,unmapped
CT2365/1,,unmapped
CEE4462A/1,CEE4462A,base_code
CT2451/1,,unmapped
CT2936/1L,CT2936,base_code
C1B3369/3,C1B3369,base_code
FF 10008/0011C,FF10008,base_code
CEE4425A/1,CEE4425A,base_code
5050/NATU,,unmapped
C878-16/0,,unmapped
CT2532/1,,unmapped
BK 8374/0,,unmapped
BK 6946/0,,unmapped
FAB310-40/0,FAB310-40,base_code
72762/B,72762,base_code
C1B3883/1,C1B3883,base_code
C1B3292/1,,unmapped
BK 8406/B,,unmapped
3000070267/0,,unmapped
CT2429/1,,unmapped
C1B3198/1P,C1B3198,base_code
FL2646/0,,unmapped
4000110588/0,,unmapped
CEE4257A/1,CEE4257A,base_code
C1B4155A/1,C1B4155A,base_code
C1D3814/1,C1D3814,base_code
C7T3447/TT1,C7T3447,base_code
BK 8270/0,BK8270,base_code
FF 25000/0002,FF25000,base_code
CEE4253A/1,CEE4253A,base_code
BK 8251/0,,unmapped
CT2606/2,,unmapped
CEE3838/1,CEE3838,base_code
JC24/3,JC24,base_code
C1B3698/1,C1B3698,base_code
CT22151/1U,CT22151,base_code
CT22116/2,CT22116,base_code
C1B3512/1B,C1B3512,base_code
CEE4722A/1,CEE4722A,base_code
SF01005/4148A,,unmapped
CF5213/0,CF5213,base_code
CEE3192/1D,CEE3192,base_code
CEE4610A/1,CEE4610A,base_code
CT2990/2,,unmapped
CEE4563A/1,CEE4563A,base_code
BK 8415/3,,unmapped
CMJ3163/1,CMJ3163,base_code
CT2845/1,CT2845,base_code
C1B3799/2A,C1B3799,base_code
CT2515/1,,unmapped
C2B3222/1,C2B3222,base_code
C7T3290/TT2,,unmapped
CMR3672/1,CMR3672,base_code
C1B3225-42/1L,C1B3225-42,base_code
CEE3581/1,CEE3581,base_code
C1B3225/1PP,C1B3225,base_code
CF5493/0,,unmapped
BK 8273/B,,unmapped
CT2563/2,CT2563,base_code
AMER220001/2CS,AMER220001,base_code
CEE3422/1,CEE3422,base_code
CF1001B/1,,unmapped
CF5242/0,CF5242,base_code
CF5018/1,CF5018,base_code
C4T3570/EFP1,C4T3570,base_code
CEE3559/1,CEE3559,base_code
C1B3548/1D,C1B3548,base_code
191230/0,,unmapped
C1B3987C/1O,C1B3987C,base_code
CF5499/0,CF5499,base_code
CT4346/0,CT4346,base_code
CF5488/0,CF5488,base_code
CF1021/GLD,CF1021,base_code
CT1838/1TM,,unmapped
CMR 3748/2,,unmapped
CEE4142A/1P,CEE4142A,base_code
BK 4938/DSRB,,unmapped
CT4413/1,CT4413,base_code
CEE4444/1,CEE4444,base_code
SK5618Q/VB,,unmapped
FJORDSTR-325/1,,unmapped
BK 8356/0,,unmapped
AM0053/0,,unmapped
C1B3306/1,C1B3306,base_code
C1B3923/2,C1B3923,base_code
JL5074/C,,unmapped
CT1951/5,,unmapped
CF1038/0,,unmapped
CF5004/0,CF5004,base_code
CT2563/1A,CT2563,base_code
C1B3629/2,C1B3629,base_code
CT2545/1,,unmapped
CT2834/1,CT2834,base_code
GR9178H/0,,unmapped
BK 8189/0,,unmapped
CF5466/0,CF5466,base_code
C5T3293/1,C5T3293,base_code
C1B4332A/1,C1B4332A,base_code
80393D/BP,80393D,base_code
BK 8200/0,,unmapped
AM0048/0,,unmapped
BK 8523/0,,unmapped
C1D3887/1,C1D3887,base_code
CT2741/TT1AL,CT2741,base_code
C2B3302/1,,unmapped
CMR3722/EFP1,CMR3722,base_code
CT22150/1A,CT22150,base_code
CT2843/3,CT2843,base_code
CT2991/2,,unmapped
3000070193/0,,unmapped
CMJ3159/8,CMJ3159,base_code
CT2657/1,,unmapped
CEE4642A/1,CEE4642A,base_code
CF5032/0,,unmapped
C1B4584A/1,C1B4584A,base_code
C1B3809/1,C1B3809,base_code
CEE3760A/1,CEE3760A,base_code
BK 8023/B,BK8023,base_code
1217/I,,unmapped
C1B3942/1,C1B3942,base_code
AM0003/5,,unmapped
C1B3276/2,C1B3276,base_code
CT2819/1D,CT2819,base_code
CF5090/0,CF5090,base_code
CF5108/1,CF5108,base_code
CF5129/0,CF5129,base_code
CT2811/1M,CT2811,base_code
CT2336/1,,unmapped
C1B3533/4,,unmapped
C1B3869/1,C1B3869,base_code
CF6020-FN/0,CF6020-FN,base_code
C1B3872/1,C1B3872,base_code
CMR3891/1,CMR3891,base_code
SP00137/5837,,unmapped
1217/IL,,unmapped
FF25002/0002,FF25002,base_code
CT2222/1K,CT2222,base_code
CF5417/0,CF5417,base_code
C0313F/BBC1,,unmapped
CEE3837/1B,CEE3837,base_code
CT1309/2P,CT1309,base_code
3000123179/0,,unmapped
CT1026/TT1DK,CT1026,base_code
C1B3909/1,C1B3909,base_code
CT2785/1,CT2785,base_code
CT2509/1,,unmapped
CF5047/1K,CF5047,base_code
FLF200/33PD,,unmapped
CF5436/0,CF5436,base_code
SK4020T/V,,unmapped
CSP3256/100M TEST,CSP3256,base_code
GG6019-RED/0,GG6019-RED,base_code
5035/48R,,unmapped
ICI262/0,,unmapped
C1B4269A/1,C1B4269A,base_code
CF5429/0,,unmapped
BK 7257/AR,,unmapped
CT2595/3,,unmapped
BK 8228/0,,unmapped
CF5317/0,CF5317,base_code
910000/STR,,unmapped
BK 8511/0,,unmapped
D09023/1AC,,unmapped
BK 8406/P,,unmapped
CMR4344/3S,CMR4344,base_code
F42468/0,F42468,base_code
CT2912/4,CT2912,base_code
BK 8371/0,,unmapped
CT2502/1,CT2502,base_code
CT2544/1,,unmapped
BK 8330/0,,unmapped
CT4790A/1,,unmapped
C1B4330A/1,C1B4330A,base_code
QUILT16/1,,unmapped
FF 20001/0005,FF20001,base_code
C03102F/T,,unmapped
CEE4226A/1,CEE4226A,base_code
3000070208/0,,unmapped
C1B3402/1T,C1B3402,base_code
CT2661/1D,CT2661,base_code
C1B4775A/1,C1B4775A,base_code
C1B3799/2,C1B3799,base_code
CF1001M/0,,unmapped
CT2658/1N,,unmapped
CF5067/0,CF5067,base_code
DC3943/1,,unmapped
DC3980/1,,unmapped
AM0034/CW2,,unmapped
3000131195/0,,unmapped
BK 8169/B03,BK8169,base_code
CF5199/0,CF5199,base_code
BK 8325/0,,unmapped
BK 3066/0,,unmapped
CT3103/1,CT3103,base_code
CT2896/1,CT2896,base_code
CF5137/0,CF5137,base_code
KRDZ600DZ/0,KRDZ600DZ,base_code
SF01020/8172,,unmapped
CEE4324A/1,CEE4324A,base_code
AM0047/0,,unmapped
CF2013/0,CF2013,base_code
C1B4094C/2REP,C1B4094C,base_code
CT2597/2,,unmapped
BK 8169/D04,BK8169,base_code
DFF446J/B,DFF446J,base_code
FF25000/0005,FF25000,base_code
12130/01X,,unmapped
CT1652/TT1L,CT1652,base_code
C1B4656A/2,C1B4656A,base_code
CT2289/1,,unmapped
CT2781/3,CT2781,base_code
CF5408/0,,unmapped
CT2674/2,,unmapped
CT3146/1P,CT3146,base_code
1922/L,1922,base_code
CT2715/1,CT2715,base_code
C1B3597/1,C1B3597,base_code
C1B3824-OLD CREEL/1,,unmapped
CT2191/TT3,CT2191,base_code
CT1577/GS1L,CT1577,base_code
C1B3198/1B,C1B3198,base_code
BK 8204/0,,unmapped
CT2649/1,,unmapped
911601/TC96,911601,base_code
BK 8314/0,,unmapped
CT2470/1,,unmapped
2140395/BX,2140395,base_code
CEE4303A/1,CEE4303A,base_code
CEE3422/2,CEE3422,base_code
CMJ3162/2,CMJ3162,base_code
C1B3810/1,C1B3810,base_code
4000308948/0,,unmapped
KBDU602C/0,KBDU602C,base_code
CEE4426A/1,CEE4426A,base_code
C1B3212/2,C1B3212,base_code
C1B3953/1,C1B3953,base_code
CT22110/2,CT22110,base_code
CT22157/2A,CT22157,base_code
FF 10005/0004A,FF10005,base_code
BK 8082/B,,unmapped
AM0028/7L,,unmapped
C1B4156A/1,C1B4156A,base_code
FAB310-40/1,FAB310-40,base_code
C878-19/0,,unmapped
DAMASK PE/1,,unmapped
C1B4039/1,C1B4039,base_code
CSP4479A/1B,CSP4479A,base_code
CT2681/3,CT2681,base_code
CT2780/1AK,CT2780,base_code
BK 8195/0,,unmapped
C1B3681/1A,C1B3681,base_code
C1B4410A/1B,C1B4410A,base_code
C8B3671/1,C8B3671,base_code
BK 8548-KD/2,,unmapped
C1B2947/1,,unmapped
CT2463/2,,unmapped
CF1081/0,CF1081,base_code
CT2505/TT2,CT2505,base_code
CT2823/1,CT2823,base_code
CT22108/1U,CT22108,base_code
CT2478/1,,unmapped
BK 8188/0,,unmapped
CSP3656/1D,CSP3656,base_code
SP100R/RYBL,,unmapped
CF5049/0,CF5049,base_code
CT2937/1CD,CT2937,base_code
AM0060/0,,unmapped
5475/582L,,unmapped
CT2670/KY1,,unmapped
CF5017/4,CF5017,base_code
CMJ3159/4,CMJ3159,base_code
C1B3624/1,C1B3624,base_code
CEE2841/1U,CEE2841,base_code
CEE4265A/1,CEE4265A,base_code
C0435F/0,,unmapped
CF1088N/0,CF1088N,base_code
CT2556/1A,CT2556,base_code
C4T3606/1,,unmapped
205FLX2006/9M,205FLX2006,base_code
CT3146/1V,CT3146,base_code
3000113081/R26V,,unmapped
16436/01A,,unmapped
CF5180/0,CF5180,base_code
CT2706/0,,unmapped
CF5428A/0,CF5428A,base_code
CT22150/1WU,CT22150,base_code
CT2266/TT1S,CT2266,base_code
13141/01A,,unmapped
DC4048/0,,unmapped
C03102F/BHB,,unmapped
CT2780/1P,CT2780,base_code
C1B4392A/1,C1B4392A,base_code
C4T3607/1,,unmapped
CF5161/0,CF5161,base_code
CMJ3163/4,CMJ3163,base_code
5025/48,,unmapped
CF5184/0,,unmapped
CEE4206A/2,CEE4206A,base_code
CT2238/1AK,CT2238,base_code
CT2916/1A,CT2916,base_code
C1B4037/1,C1B4037,base_code
CF5219/0,CF5219,base_code
3BB760-DB/0,3BB760-DB,base_code
BK 7257/1315B,,unmapped
BK 8224/1,,unmapped
BK 8246/0,,unmapped
C2B3238/2,C2B3238,base_code
C1B4203A/1,C1B4203A,base_code
CEE4739A/1,CEE4739A,base_code
BK 8329/0,,unmapped
18164/01,18164,base_code
CF5010/0,CF5010,base_code
CT2594/TT1,,unmapped
C4T4294A/1,C4T4294A,base_code
C1B3811/1,C1B3811,base_code
CT2885/1A,CT2885,base_code
FLF110/MA,,unmapped
19001/01D2,,unmapped
BK 8383/0,,unmapped
CFJ4311B/1,CFJ4311B,base_code
BK 6673/0,,unmapped
CF5369/0,CF5369,base_code
FLF455/C,,unmapped
3000070187/0,,unmapped
C4T3361/TT1,C4T3361,base_code
BK 8394/0,,unmapped
CT3085/1A,CT3085,base_code
CT2367/1,,unmapped
CF5088/ECO1,CF5088,base_code
CT3068/4,CT3068,base_code
BK 8444/0,,unmapped
CT2733SP/1,CT2733SP,base_code
FF 10008/0005,FF10008,base_code
BK 8560/0,,unmapped
CEE4096A/1,CEE4096A,base_code
CMJ3161/5,CMJ3161,base_code
125791/0,125791,base_code
CMJ3177/3,CMJ3177,base_code
CF5280/0,CF5280,base_code
CF5113-HVY/0,CF5113-HVY,base_code
FF 10009/0005,FF10009,base_code
C1B4597A/1,C1B4597A,base_code
CEE3425/1,CEE3425,base_code
CT3010/1,CT3010,base_code
4000169787/20,,unmapped
C1B4050/2,C1B4050,base_code
JL2701/55,,unmapped
C1B4450A/1,C1B4450A,base_code
SF01016-V/8004,,unmapped
C1B3529/2,,unmapped
BK 8349/0,,unmapped
CF5201/0,CF5201,base_code
BK 8424/0,,unmapped
FF 10008/0007,FF10008,base_code
CF5020/0,CF5020,base_code
CT1397/6MMU,,unmapped
BK 3785R/J,,unmapped
C1B3326/1,C1B3326,base_code
AM0037/T4,,unmapped
CEE2839/1TKU,CEE2839,base_code
CMJ3162/5,CMJ3162,base_code
CEE3366/1,CEE3366,base_code
CT2908/1V,CT2908,base_code
CEE4515D/1,CEE4515D,base_code
4000308052/0,,unmapped
BK 8120/4351,BK8120,base_code
BK 8340/0,BK8340,base_code
C2B4100A/1,C2B4100A,base_code
BK 8279/12722,BK8279,base_code
C2B4079A/2M,C2B4079A,base_code
CF2008/0,CF2008,base_code
SF01035/8392,,unmapped
C1B3195/1U,C1B3195,base_code
CEE4515A/1,CEE4515A,base_code
CT2518/1,,unmapped
DKQ9098/100R,,unmapped
CT22151/1UU,CT22151,base_code
72762/P,72762,base_code
C2B3275/1,C2B3275,base_code
C0331F/34,,unmapped
C2B3470/1A,C2B3470,base_code
CT2294/1,,unmapped
CT2595/2,,unmapped
C1B3628/2,C1B3628,base_code
FF 10008/0014C,FF10008,base_code
BK 8500/0,,unmapped
CF5192/0,CF5192,base_code
CEE4515B/1,CEE4515B,base_code
CT22111/1P,CT22111,base_code
C1B4240A/1P,C1B4240A,base_code
FF 10005/0001,FF10005,base_code
AM0032/0,,unmapped
CEE4627A/1,CEE4627A,base_code
17415/01A,,unmapped
C1B3205/1,,unmapped
CT0246/L,CT0246,base_code
CT2543/2,CT2543,base_code
CEE4317A/1L,CEE4317A,base_code
C1B3979/1,C1B3979,base_code
CT22108/2C,CT22108,base_code
CT2939/1,CT2939,base_code
AM0034/5,,unmapped
FF 10008/0013,FF10008,base_code
C1B4240A/2B,C1B4240A,base_code
CEE4585A/1,CEE4585A,base_code
CF5197/0,CF5197,base_code
BK 8287/1,,unmapped
CF1088/1,CF1088,base_code
C1B2946/3,C1B2946,base_code
4000306818/M,,unmapped
CT2944/1,CT2944,base_code
CEE3498A/1DU,CEE3498A,base_code
JC24/2,JC24,base_code
C2B3470/1,C2B3470,base_code
CT2222/1TL,CT2222,base_code
C1B3240/2,C1B3240,base_code
Q048/0,,unmapped
CT2462/2,,unmapped
C0313F/BB,,unmapped
FF 25000/0003,FF25000,base_code
BK 8528/0,,unmapped
CF5491/NAT,,unmapped
BK 8377/0,,unmapped
CF5484/0,CF5484,base_code
CF5143/2,CF5143,base_code
CMJ3163/5,CMJ3163,base_code
CF6020/1,CF6020,base_code
CT3003/1P,CT3003,base_code
CT2913/2DL,CT2913,base_code
SF01007/4115,,unmapped
CT2672/2,,unmapped
C1B4240A/2P,C1B4240A,base_code
C1B4338A/1L,C1B4338A,base_code
H41741/0,H41741,base_code
CF1097/0,,unmapped
C1B3668/1,C1B3668,base_code
C1B3166/1,C1B3166,base_code
CF5438/0,,unmapped
CT2433/1,,unmapped
CF5113/0,CF5113,base_code
12042/02D,,unmapped
CSP3287/1,CSP3287,base_code
3000070209/0,,unmapped
BK 8213/0,,unmapped
71245B/BP,71245B,base_code
C2B4108A/1,C2B4108A,base_code
CT3082/1,,unmapped
C2B3494/2,C2B3494,base_code
CF5423/0,CF5423,base_code
16771/01A,,unmapped
CF5361/NAT,CF5361,base_code
FLF401/8NAT,,unmapped
13388/01A,,unmapped
BK 8110/C,,unmapped
CEE4721A/1,CEE4721A,base_code
BK 8367/0,,unmapped
CF5394/SF1D,CF5394,base_code
C03102F/B,,unmapped
RB24/1,RB24,base_code
C952/08,,unmapped
C4T3459/FEC1,C4T3459,base_code
CF2002/0,CF2002,base_code
CT2990/5,,unmapped
CT3126/CTT1,CT3126,base_code
BK 8519/0,,unmapped
CT2860/1,CT2860,base_code
CT22000-3/1PP,,unmapped
C1B3863/1,C1B3863,base_code
1853/L,1853,base_code
C1B4125A/1CO,C1B4125A,base_code
CT2347/1,,unmapped
CEE4487A/1,CEE4487A,base_code
AMER220011/1L,AMER220011,base_code
CT2773/1,CT2773,base_code
BK 8169/12322,BK8169,base_code
CF5489/A,CF5489,base_code
CF5035/LN25,CF5035,base_code
CEE2746/1,CEE2746,base_code
CF5177/0,CF5177,base_code
CEE4535B/1D,CEE4535B,base_code
C1B3225/1TP,C1B3225,base_code
AMER220010/1C,,unmapped
CT2788/1,CT2788,base_code
CT2266/TT1NN,CT2266,base_code
1418/PC,1418,base_code
C1B3763/2,C1B3763,base_code
CT2449/1,,unmapped
BK 5557/1,,unmapped
CT1430/1C,CT1430,base_code
CT4402/1,CT4402,base_code
BK 8216/08300,,unmapped
CT22108/1AC,CT22108,base_code
CT2932/1,,unmapped
CT3018/2,CT3018,base_code
ML7051/582,,unmapped
CF5085/0,CF5085,base_code
FAB320-40/0,FAB320-40,base_code
C1B4286A/2REPV,C1B4286A,base_code
CT2370/2,,unmapped
CT2557/CBD1,,unmapped
CEE3105/2,CEE3105,base_code
CEE3502/1D,CEE3502,base_code
860000/3/70P,,unmapped
SF00985/7984,,unmapped
